openalex_id,doi,title,abstract,referenced_works,publication_date
https://openalex.org/W4386498054,https://doi.org/10.1145/3622933,"Taxonomy of Abstractive Dialogue Summarization: Scenarios, Approaches, and Future Directions","Abstractive dialogue summarization generates a concise and fluent summary covering the salient information in a dialogue among two or more interlocutors. It has attracted significant attention in recent years based on the massive emergence of social communication platforms and an urgent requirement for efficient dialogue information understanding and digestion. Different from news or articles in traditional document summarization, dialogues bring unique characteristics and additional challenges, including different language styles and formats, scattered information, flexible discourse structures, and unclear topic boundaries. This survey provides a comprehensive investigation of existing work for abstractive dialogue summarization from scenarios, approaches to evaluations. It categorizes the task into two broad categories according to the type of input dialogues, i.e., open-domain and task-oriented, and presents a taxonomy of existing techniques in three directions, namely, injecting dialogue features, designing auxiliary training tasks, and using additional data. A list of datasets under different scenarios and widely accepted evaluation metrics are summarized for completeness. After that, the trends of scenarios and techniques are summarized, together with deep insights into correlations between extensively exploited features and different scenarios. Based on these analyses, we recommend future directions, including more controlled and complicated scenarios, technical innovations and comparisons, publicly available datasets in special domains, and so on.","['https://openalex.org/W100656083', 'https://openalex.org/W1566289585', 'https://openalex.org/W1591607137', 'https://openalex.org/W1831406492', 'https://openalex.org/W1861492603', 'https://openalex.org/W1980312927', 'https://openalex.org/W2011950632', 'https://openalex.org/W2028339364', 'https://openalex.org/W2064265854', 'https://openalex.org/W2085116970', 'https://openalex.org/W2128970689', 'https://openalex.org/W2250595592', 'https://openalex.org/W2251120493', 'https://openalex.org/W2251483872', 'https://openalex.org/W2251913848', 'https://openalex.org/W2295124489', 'https://openalex.org/W2466175319', 'https://openalex.org/W2594685110', 'https://openalex.org/W2606974598', 'https://openalex.org/W2757944457', 'https://openalex.org/W2786786595', 'https://openalex.org/W2808114373', 'https://openalex.org/W2888482885', 'https://openalex.org/W2889984458', 'https://openalex.org/W2893531323', 'https://openalex.org/W2899878526', 'https://openalex.org/W2902744721', 'https://openalex.org/W2912904516', 'https://openalex.org/W2949530332', 'https://openalex.org/W2952890017', 'https://openalex.org/W2962704246', 'https://openalex.org/W2962849707', 'https://openalex.org/W2962883855', 'https://openalex.org/W2962965405', 'https://openalex.org/W2962985882', 'https://openalex.org/W2963041453', 'https://openalex.org/W2963087868', 'https://openalex.org/W2963713206', 'https://openalex.org/W2963825865', 'https://openalex.org/W2963926728', 'https://openalex.org/W2963929190', 'https://openalex.org/W2964006684', 'https://openalex.org/W2964262738', 'https://openalex.org/W2964300796', 'https://openalex.org/W2970263339', 'https://openalex.org/W2970641574', 'https://openalex.org/W2970648896', 'https://openalex.org/W2980806126', 'https://openalex.org/W2981852735', 'https://openalex.org/W2985237994', 'https://openalex.org/W2988937804', 'https://openalex.org/W2989743967', 'https://openalex.org/W2997349160', 'https://openalex.org/W3008323921', 'https://openalex.org/W3011411500', 'https://openalex.org/W3024110527', 'https://openalex.org/W3034188538', 'https://openalex.org/W3034383590', 'https://openalex.org/W3034446185', 'https://openalex.org/W3034999214', 'https://openalex.org/W3035259249', 'https://openalex.org/W3035566559', 'https://openalex.org/W3045623285', 'https://openalex.org/W3072476143', 'https://openalex.org/W3085400433', 'https://openalex.org/W3089988449', 'https://openalex.org/W3091863267', 'https://openalex.org/W3100063812', 'https://openalex.org/W3100560913', 'https://openalex.org/W3102136264', 'https://openalex.org/W3104257895', 'https://openalex.org/W3106234277', 'https://openalex.org/W3110659220', 'https://openalex.org/W3111693342', 'https://openalex.org/W3113514077', 'https://openalex.org/W3116079511', 'https://openalex.org/W3117373959', 'https://openalex.org/W3119920397', 'https://openalex.org/W3121250149', 'https://openalex.org/W3153603860', 'https://openalex.org/W3156450987', 'https://openalex.org/W3163186805', 'https://openalex.org/W3167002470', 'https://openalex.org/W3169942382', 'https://openalex.org/W3171639395', 'https://openalex.org/W3171697871', 'https://openalex.org/W3174519801', 'https://openalex.org/W3174564679', 'https://openalex.org/W3176030234', 'https://openalex.org/W3176378783', 'https://openalex.org/W3176456866', 'https://openalex.org/W3176506090', 'https://openalex.org/W3176617324', 'https://openalex.org/W3176770275', 'https://openalex.org/W3177464472', 'https://openalex.org/W3188385856', 'https://openalex.org/W3196326437', 'https://openalex.org/W3198548340', 'https://openalex.org/W3199492011', 'https://openalex.org/W3200681609', 'https://openalex.org/W3203909886', 'https://openalex.org/W3204515301', 'https://openalex.org/W3205156738', 'https://openalex.org/W3211383439', 'https://openalex.org/W3212362289', 'https://openalex.org/W3212538717', 'https://openalex.org/W3213990450', 'https://openalex.org/W4205088978', 'https://openalex.org/W4205402789', 'https://openalex.org/W4221143046', 'https://openalex.org/W4223446742', 'https://openalex.org/W4226127857', 'https://openalex.org/W4248634141', 'https://openalex.org/W4280518705', 'https://openalex.org/W4281657898', 'https://openalex.org/W4285126962', 'https://openalex.org/W4285146959', 'https://openalex.org/W4285602465', 'https://openalex.org/W4287854583', 'https://openalex.org/W4287854670', 'https://openalex.org/W4287887324', 'https://openalex.org/W4287887652', 'https://openalex.org/W4288089799', 'https://openalex.org/W4290742115', 'https://openalex.org/W4292779060', 'https://openalex.org/W4297841824', 'https://openalex.org/W4301704857', 'https://openalex.org/W4372262703', 'https://openalex.org/W4385245566', 'https://openalex.org/W4385565474', 'https://openalex.org/W4385572068', 'https://openalex.org/W4385572967', 'https://openalex.org/W4385574138', 'https://openalex.org/W6604150846', 'https://openalex.org/W6739901393', 'https://openalex.org/W6778883912', 'https://openalex.org/W6784032422']",2023-09-07
https://openalex.org/W4385571525,https://doi.org/10.18653/v1/2023.acl-long.587,What are the Desired Characteristics of Calibration Sets? Identifying Correlates on Long Form Scientific Summarization,"Summarization models often generate text that is poorly calibrated to quality metrics because they are trained to maximize the likelihood of a single reference (MLE). To address this, recent work has added a calibration step, which exposes a model to its own ranked outputs to improve relevance or, in a separate line of work, contrasts positive and negative sets to improve faithfulness. While effective, much of this work has focused on <i>how</i> to generate and optimize these sets. Less is known about <i>why</i> one setup is more effective than another. In this work, we uncover the underlying characteristics of effective sets. For each training instance, we form a large, diverse pool of candidates and systematically vary the subsets used for calibration fine-tuning. Each selection strategy targets distinct aspects of the sets, such as lexical diversity or the size of the gap between positive and negatives. On three diverse scientific long-form summarization datasets (spanning biomedical, clinical, and chemical domains), we find, among others, that faithfulness calibration is optimal when the negative sets are extractive and more likely to be generated, whereas for relevance calibration, the metric margin between candidates should be maximized and surprise-the disagreement between model and metric defined candidate rankings-minimized. Code to create, select, and optimize calibration sets is available at https://github.com/griff4692/calibrating-summaries.","['https://openalex.org/W1603719052', 'https://openalex.org/W1632114991', 'https://openalex.org/W1679133234', 'https://openalex.org/W2154652894', 'https://openalex.org/W2159583324', 'https://openalex.org/W2168041406', 'https://openalex.org/W2396881363', 'https://openalex.org/W2768957049', 'https://openalex.org/W2803583855', 'https://openalex.org/W2932893307', 'https://openalex.org/W2936695845', 'https://openalex.org/W2938704169', 'https://openalex.org/W2948909602', 'https://openalex.org/W2949555952', 'https://openalex.org/W2962849707', 'https://openalex.org/W2963456134', 'https://openalex.org/W2963878748', 'https://openalex.org/W2963926728', 'https://openalex.org/W2964237709', 'https://openalex.org/W2979826702', 'https://openalex.org/W2987607708', 'https://openalex.org/W2996264288', 'https://openalex.org/W3015468748', 'https://openalex.org/W3034383590', 'https://openalex.org/W3034531294', 'https://openalex.org/W3035725000', 'https://openalex.org/W3037109418', 'https://openalex.org/W3098096010', 'https://openalex.org/W3099977667', 'https://openalex.org/W3102645206', 'https://openalex.org/W3103178756', 'https://openalex.org/W3104404235', 'https://openalex.org/W3105238007', 'https://openalex.org/W3106234277', 'https://openalex.org/W3141940864', 'https://openalex.org/W3153193605', 'https://openalex.org/W3159259047', 'https://openalex.org/W3168090480', 'https://openalex.org/W3169068430', 'https://openalex.org/W3169283369', 'https://openalex.org/W3170305303', 'https://openalex.org/W3170432046', 'https://openalex.org/W3170450419', 'https://openalex.org/W3172210712', 'https://openalex.org/W3173210704', 'https://openalex.org/W3173343821', 'https://openalex.org/W3173561451', 'https://openalex.org/W3176456866', 'https://openalex.org/W3177242492', 'https://openalex.org/W3177464472', 'https://openalex.org/W3186721116', 'https://openalex.org/W3196696529', 'https://openalex.org/W3198675293', 'https://openalex.org/W3199926081', 'https://openalex.org/W3201085013', 'https://openalex.org/W4206445734', 'https://openalex.org/W4206732210', 'https://openalex.org/W4224280227', 'https://openalex.org/W4225727438', 'https://openalex.org/W4225934689', 'https://openalex.org/W4280625699', 'https://openalex.org/W4285171765', 'https://openalex.org/W4287614078', 'https://openalex.org/W4287703745', 'https://openalex.org/W4287812705', 'https://openalex.org/W4287854917', 'https://openalex.org/W4287887233', 'https://openalex.org/W4287887652', 'https://openalex.org/W4288089799', 'https://openalex.org/W4292779060', 'https://openalex.org/W4302010020', 'https://openalex.org/W4378908626', 'https://openalex.org/W4385571950', 'https://openalex.org/W4385573712']",2023-01-01
https://openalex.org/W4386566433,https://doi.org/10.18653/v1/2023.findings-eacl.37,SWING: Balancing Coverage and Faithfulness for Dialogue Summarization,"Missing information is a common issue of dialogue summarization where some information in the reference summaries is not covered in the generated summaries. To address this issue, we propose to utilize natural language inference (NLI) models to improve coverage while avoiding introducing factual inconsistencies. Specifically, we use NLI to compute fine-grained training signals to encourage the model to generate content in the reference summaries that have not been covered, as well as to distinguish between factually consistent and inconsistent generated sentences. Experiments on the DialogSum and SAMSum datasets confirm the effectiveness of the proposed approach in balancing coverage and faithfulness, validated with automatic metrics and human evaluations. Additionally, we compute the correlation between commonly used automatic metrics with human judgments in terms of three different dimensions regarding coverage and factual consistency to provide insight into the most suitable metric for evaluating dialogue summaries.","['https://openalex.org/W1525595230', 'https://openalex.org/W2053154970', 'https://openalex.org/W2154652894', 'https://openalex.org/W2250595592', 'https://openalex.org/W2889984458', 'https://openalex.org/W2891453035', 'https://openalex.org/W2908510526', 'https://openalex.org/W2949530332', 'https://openalex.org/W2951211142', 'https://openalex.org/W2963961878', 'https://openalex.org/W2968297680', 'https://openalex.org/W2996264288', 'https://openalex.org/W3026758008', 'https://openalex.org/W3034383590', 'https://openalex.org/W3034850762', 'https://openalex.org/W3034863243', 'https://openalex.org/W3034999214', 'https://openalex.org/W3099977667', 'https://openalex.org/W3100560913', 'https://openalex.org/W3102489149', 'https://openalex.org/W3102645206', 'https://openalex.org/W3106234277', 'https://openalex.org/W3170432046', 'https://openalex.org/W3173529047', 'https://openalex.org/W3175218683', 'https://openalex.org/W3175443153', 'https://openalex.org/W3176456866', 'https://openalex.org/W3176546569', 'https://openalex.org/W3177242492', 'https://openalex.org/W3184798370', 'https://openalex.org/W3199926081', 'https://openalex.org/W3204515301', 'https://openalex.org/W3213990450', 'https://openalex.org/W3215722059', 'https://openalex.org/W4226118367', 'https://openalex.org/W4239181501', 'https://openalex.org/W4287694131', 'https://openalex.org/W4287887652', 'https://openalex.org/W4287887686', 'https://openalex.org/W4288089799', 'https://openalex.org/W4297634122', 'https://openalex.org/W4297808394', 'https://openalex.org/W4385572054', 'https://openalex.org/W4385573663', 'https://openalex.org/W4385573712']",2023-01-01
https://openalex.org/W4385571364,https://doi.org/10.18653/v1/2023.acl-long.779,Reference Matters: Benchmarking Factual Error Correction for Dialogue Summarization with Fine-grained Evaluation Framework,"Factuality is important to dialogue summarization. Factual error correction (FEC) of model-generated summaries is one way to improve factuality. Current FEC evaluation that relies on factuality metrics is not reliable and detailed enough. To address this problem, we are the first to manually annotate a FEC dataset for dialogue summarization containing 4000 items and propose FERRANTI, a fine-grained evaluation framework based on reference correction that automatically evaluates the performance of FEC models on different error categories. Using this evaluation framework, we conduct sufficient experiments with FEC approaches under a variety of settings and find the best training modes and significant differences in the performance of the existing approaches on different factual error categories.","['https://openalex.org/W3141940864', 'https://openalex.org/W3173825754', 'https://openalex.org/W3175443153', 'https://openalex.org/W3172210712', 'https://openalex.org/W3175218683', 'https://openalex.org/W3176456866', 'https://openalex.org/W3167002470', 'https://openalex.org/W3176378783', 'https://openalex.org/W3104257895', 'https://openalex.org/W3102489149', 'https://openalex.org/W3100570799', 'https://openalex.org/W3099766584', 'https://openalex.org/W3102645206', 'https://openalex.org/W4226118367', 'https://openalex.org/W4205477024', 'https://openalex.org/W4287887652', 'https://openalex.org/W4382202633', 'https://openalex.org/W4280625699', 'https://openalex.org/W4385573912', 'https://openalex.org/W4285265395', 'https://openalex.org/W4288089799', 'https://openalex.org/W4385572967', 'https://openalex.org/W2149327368', 'https://openalex.org/W2153013403', 'https://openalex.org/W2970892365', 'https://openalex.org/W2945260553', 'https://openalex.org/W2963341956', 'https://openalex.org/W2998112083', 'https://openalex.org/W2996264288', 'https://openalex.org/W2741494657', 'https://openalex.org/W2534253848']",2023-01-01
https://openalex.org/W4386251630,https://doi.org/10.1007/s10462-023-10582-5,From task to evaluation: an automatic text summarization review,,"['https://openalex.org/W2807529034', 'https://openalex.org/W2464186148', 'https://openalex.org/W3170092793', 'https://openalex.org/W2964061924', 'https://openalex.org/W2129468719', 'https://openalex.org/W6760907017', 'https://openalex.org/W1840435438', 'https://openalex.org/W3035043191', 'https://openalex.org/W3169336846', 'https://openalex.org/W3034378323', 'https://openalex.org/W2125336414', 'https://openalex.org/W3167002470', 'https://openalex.org/W2891444075', 'https://openalex.org/W2966789588', 'https://openalex.org/W3214221115', 'https://openalex.org/W2467173223', 'https://openalex.org/W2947771965', 'https://openalex.org/W2963926728', 'https://openalex.org/W2053154970', 'https://openalex.org/W3176503701', 'https://openalex.org/W4283790944', 'https://openalex.org/W4323657311', 'https://openalex.org/W2130158090', 'https://openalex.org/W2030416917', 'https://openalex.org/W3167252243', 'https://openalex.org/W3201085013', 'https://openalex.org/W6702248584', 'https://openalex.org/W3102489149', 'https://openalex.org/W3045510871', 'https://openalex.org/W3137501073', 'https://openalex.org/W2963204221', 'https://openalex.org/W3170305303', 'https://openalex.org/W3159259047', 'https://openalex.org/W2742009068', 'https://openalex.org/W3098605233', 'https://openalex.org/W3197510788', 'https://openalex.org/W3176030234', 'https://openalex.org/W2317879529', 'https://openalex.org/W3035628162', 'https://openalex.org/W3034945650', 'https://openalex.org/W2989743967', 'https://openalex.org/W4285110265', 'https://openalex.org/W4225727438', 'https://openalex.org/W2133333349', 'https://openalex.org/W4205817949', 'https://openalex.org/W2963545005', 'https://openalex.org/W2962996600', 'https://openalex.org/W2884276923', 'https://openalex.org/W2807964941', 'https://openalex.org/W3035643691', 'https://openalex.org/W3170490008', 'https://openalex.org/W3176675602', 'https://openalex.org/W2560079626', 'https://openalex.org/W6602627344', 'https://openalex.org/W4225166568', 'https://openalex.org/W2971135376', 'https://openalex.org/W3102244666', 'https://openalex.org/W3035647909', 'https://openalex.org/W3011411500', 'https://openalex.org/W3103670612', 'https://openalex.org/W2964235962', 'https://openalex.org/W4283830961', 'https://openalex.org/W2804361680', 'https://openalex.org/W3177464472', 'https://openalex.org/W4386566521', 'https://openalex.org/W3106234277', 'https://openalex.org/W6631473121', 'https://openalex.org/W3153498779', 'https://openalex.org/W2964270303', 'https://openalex.org/W2964194820', 'https://openalex.org/W4287888306', 'https://openalex.org/W3034999214', 'https://openalex.org/W2759570332', 'https://openalex.org/W2754480022', 'https://openalex.org/W2808413133', 'https://openalex.org/W4221141894', 'https://openalex.org/W3198548340', 'https://openalex.org/W4281657898', 'https://openalex.org/W2970419734', 'https://openalex.org/W2016089260', 'https://openalex.org/W3207773588', 'https://openalex.org/W4281720205', 'https://openalex.org/W4287854583', 'https://openalex.org/W2752395160', 'https://openalex.org/W4243859118', 'https://openalex.org/W3104404235', 'https://openalex.org/W2963790754', 'https://openalex.org/W1831406492', 'https://openalex.org/W2963929190', 'https://openalex.org/W2888482885', 'https://openalex.org/W2963443217', 'https://openalex.org/W4205948809', 'https://openalex.org/W2953104586', 'https://openalex.org/W2101105183', 'https://openalex.org/W4206251287', 'https://openalex.org/W2962937869', 'https://openalex.org/W3182483462', 'https://openalex.org/W4205336123', 'https://openalex.org/W2962739339', 'https://openalex.org/W2758374095', 'https://openalex.org/W3098136301', 'https://openalex.org/W2250342921', 'https://openalex.org/W2758950307', 'https://openalex.org/W2963532001', 'https://openalex.org/W2124585778', 'https://openalex.org/W2157944021', 'https://openalex.org/W2970641574', 'https://openalex.org/W4229543565', 'https://openalex.org/W4287887766', 'https://openalex.org/W3102659883', 'https://openalex.org/W2962965405', 'https://openalex.org/W2741672218', 'https://openalex.org/W3034539042', 'https://openalex.org/W2970892365', 'https://openalex.org/W3035252911', 'https://openalex.org/W3167847339', 'https://openalex.org/W3196992070', 'https://openalex.org/W4284667247', 'https://openalex.org/W6600737549', 'https://openalex.org/W2561529111', 'https://openalex.org/W2983651678', 'https://openalex.org/W3169613483', 'https://openalex.org/W1971262873', 'https://openalex.org/W3121250149', 'https://openalex.org/W4287887652', 'https://openalex.org/W1991792647', 'https://openalex.org/W1956340063', 'https://openalex.org/W2950692458', 'https://openalex.org/W3205508273', 'https://openalex.org/W4285171765', 'https://openalex.org/W3197332064', 'https://openalex.org/W1746111881', 'https://openalex.org/W2963919867', 'https://openalex.org/W4385572736', 'https://openalex.org/W4324290843', 'https://openalex.org/W3211495814', 'https://openalex.org/W3173483720', 'https://openalex.org/W3121523901', 'https://openalex.org/W2605243085', 'https://openalex.org/W6600686112', 'https://openalex.org/W6600195515', 'https://openalex.org/W2970785793', 'https://openalex.org/W2950342809', 'https://openalex.org/W3171639395', 'https://openalex.org/W2971139875', 'https://openalex.org/W3141940864', 'https://openalex.org/W3035691816', 'https://openalex.org/W2804665012', 'https://openalex.org/W3196326437', 'https://openalex.org/W3100560913']",2023-08-29
https://openalex.org/W4385571713,https://doi.org/10.18653/v1/2023.clinicalnlp-1.58,GersteinLab at MEDIQA-Chat 2023: Clinical Note Summarization from Doctor-Patient Conversations through Fine-tuning and In-context Learning,"This paper presents our contribution to the MEDIQA-2023 Dialogue2Note shared task, encompassing both subtask A and subtask B. We approach the task as a dialogue summarization problem and implement two distinct pipelines: (a) a fine-tuning of a pre-trained dialogue summarization model and GPT-3, and (b) few-shot in-context learning (ICL) using a large language model, GPT-4. Both methods achieve excellent results in terms of ROUGE-1 F1, BERTScore F1 (deberta-xlarge-mnli), and BLEURT, with scores of 0.4011, 0.7058, and 0.5421, respectively. Additionally, we predict the associated section headers using RoBERTa and SciBERT based classification models. Our team ranked fourth among all teams, while each team is allowed to submit three runs as part of their submission. We also utilize expert annotations to demonstrate that the notes generated through the ICL GPT-4 are better than all other baselines. The code for our submission is available.","['https://openalex.org/W3081603953', 'https://openalex.org/W3046375318', 'https://openalex.org/W4288089799', 'https://openalex.org/W4385570385', 'https://openalex.org/W4287887652', 'https://openalex.org/W4297435087', 'https://openalex.org/W4366823941', 'https://openalex.org/W4287887533', 'https://openalex.org/W4385573581', 'https://openalex.org/W4310823636', 'https://openalex.org/W4287887977', 'https://openalex.org/W4386566731', 'https://openalex.org/W4313483544', 'https://openalex.org/W2955483668', 'https://openalex.org/W2936695845', 'https://openalex.org/W2925863688', 'https://openalex.org/W2937845937', 'https://openalex.org/W2965373594', 'https://openalex.org/W2970771982', 'https://openalex.org/W2911489562', 'https://openalex.org/W3034999214', 'https://openalex.org/W3035252911', 'https://openalex.org/W2996264288', 'https://openalex.org/W3177464472', 'https://openalex.org/W4200129740']",2023-01-01
https://openalex.org/W4385573526,https://doi.org/10.18653/v1/2022.gem-1.1,Improving abstractive summarization with energy-based re-ranking,"Current abstractive summarization systems present important weaknesses which prevent their deployment in real-world applications, such as the omission of relevant information and the generation of factual inconsistencies (also known as hallucinations). At the same time, automatic evaluation metrics such as CTC scores (Deng et al., 2021) have been recently proposed that exhibit a higher correlation with human judgments than traditional lexical-overlap metrics such as ROUGE. In this work, we intend to close the loop by leveraging the recent advances in summarization metrics to create quality-aware abstractive summarizers. Namely, we propose an energy-based model that learns to re-rank summaries according to one or a combination of these metrics. We experiment using several metrics to train our energy-based re-ranker and show that it consistently improves the scores achieved by the predicted summaries. Nonetheless, human evaluation results show that the re-ranking approach should be used with care for highly abstractive summaries, as the available metrics are not yet sufficiently reliable for this purpose.","['https://openalex.org/W1522301498', 'https://openalex.org/W179314280', 'https://openalex.org/W2101105183', 'https://openalex.org/W3216949511', 'https://openalex.org/W4200629989', 'https://openalex.org/W4225934689', 'https://openalex.org/W4205477024', 'https://openalex.org/W4288089799', 'https://openalex.org/W4287889965', 'https://openalex.org/W4285222512', 'https://openalex.org/W4287887652', 'https://openalex.org/W4385245566', 'https://openalex.org/W2091158010', 'https://openalex.org/W2161914416', 'https://openalex.org/W2154652894', 'https://openalex.org/W3034383590', 'https://openalex.org/W3034775979', 'https://openalex.org/W3000014100', 'https://openalex.org/W3034999214', 'https://openalex.org/W3034188538', 'https://openalex.org/W2996264288', 'https://openalex.org/W2471679455', 'https://openalex.org/W3201085013', 'https://openalex.org/W3177211806', 'https://openalex.org/W3141940864', 'https://openalex.org/W3192478068', 'https://openalex.org/W3199926081', 'https://openalex.org/W3173210704', 'https://openalex.org/W3169283369', 'https://openalex.org/W3099766584', 'https://openalex.org/W3119280808', 'https://openalex.org/W3099474967', 'https://openalex.org/W3102645206', 'https://openalex.org/W3106234277', 'https://openalex.org/W3089025530', 'https://openalex.org/W2971034336', 'https://openalex.org/W2970295111', 'https://openalex.org/W2949555952', 'https://openalex.org/W2949615363', 'https://openalex.org/W2963341956', 'https://openalex.org/W2888482885', 'https://openalex.org/W2970024416', 'https://openalex.org/W2951211142', 'https://openalex.org/W2612675303', 'https://openalex.org/W2752395160']",2022-01-01
https://openalex.org/W4392502311,https://doi.org/10.1109/taslp.2024.3374112,Let Topic Flow: A Unified Topic-Guided Segment-Wise Dialogue Summarization Framework,"Dialogue summarization is a task that aims to condense dialogues while retain the salient information. However, due to different domains involved in the dialogue, the corresponding format of reference summary varies from each other, e.g., QA pairs for customer service and SOAP notes in medical field. To address the common challenges encountered in various fields and alleviate the differences due to the format in the generation process, we introduce a novel unified topic-guided dialogue summarization framework, by which we can first capture the topic structure of the conversation and leverage it to guide the generation of the summary. This framework is the first to model fine-grained topic structure of the dialogue and pose its identification as a Seq2Seq task, as well as introduce the topic-guided segment-wise attention to produce the final summary in segments following the specific format in each domain. Such a concise but effective method avoids the trouble of customizing decoding schemes while retains the topic structure of a dialogue in its summary as much as possible. Comprehensive experiments were conducted on four benchmark datasets in different domains and the results show the better performance and generalization of our method compared with the baselines.","['https://openalex.org/W4281657898', 'https://openalex.org/W4285602465', 'https://openalex.org/W2125336414', 'https://openalex.org/W3085629518', 'https://openalex.org/W3171697871', 'https://openalex.org/W2949530332', 'https://openalex.org/W2989743967', 'https://openalex.org/W2889984458', 'https://openalex.org/W3184798370', 'https://openalex.org/W2149596243', 'https://openalex.org/W3008323921', 'https://openalex.org/W2952890017', 'https://openalex.org/W3155335361', 'https://openalex.org/W2054978390', 'https://openalex.org/W3104257895', 'https://openalex.org/W6787417863', 'https://openalex.org/W6786870316', 'https://openalex.org/W3200681609', 'https://openalex.org/W3176770275', 'https://openalex.org/W3177464472', 'https://openalex.org/W4312065988', 'https://openalex.org/W6788096851', 'https://openalex.org/W6760213572', 'https://openalex.org/W6781544461', 'https://openalex.org/W3175225269', 'https://openalex.org/W6755570780', 'https://openalex.org/W6772493889', 'https://openalex.org/W6755194203', 'https://openalex.org/W6737479944', 'https://openalex.org/W3173210704', 'https://openalex.org/W4225934689', 'https://openalex.org/W6843992823', 'https://openalex.org/W6801109530', 'https://openalex.org/W6731948947', 'https://openalex.org/W2970419734', 'https://openalex.org/W2964028111', 'https://openalex.org/W2889518897', 'https://openalex.org/W3207773588', 'https://openalex.org/W6780481365', 'https://openalex.org/W3188385856', 'https://openalex.org/W6725207838', 'https://openalex.org/W2740747242', 'https://openalex.org/W2606974598', 'https://openalex.org/W6685322675', 'https://openalex.org/W6770108805', 'https://openalex.org/W3169483174', 'https://openalex.org/W6771915120', 'https://openalex.org/W3196696529', 'https://openalex.org/W4287887652', 'https://openalex.org/W4385572370', 'https://openalex.org/W6856800273', 'https://openalex.org/W6847076894', 'https://openalex.org/W6857928504', 'https://openalex.org/W6810738896', 'https://openalex.org/W6849497746', 'https://openalex.org/W4391095093', 'https://openalex.org/W3034999214', 'https://openalex.org/W4287756024', 'https://openalex.org/W4230305390', 'https://openalex.org/W4307079201', 'https://openalex.org/W3100560913']",2024-01-01
https://openalex.org/W4394676740,https://doi.org/10.1109/tbdata.2024.3387311,HyFit: Hybrid Fine-Tuning With Diverse Sampling for Abstractive Summarization,,"['https://openalex.org/W2119717200', 'https://openalex.org/W2138621090', 'https://openalex.org/W2467173223', 'https://openalex.org/W2606974598', 'https://openalex.org/W2896457183', 'https://openalex.org/W2962965405', 'https://openalex.org/W2963096510', 'https://openalex.org/W2963385935', 'https://openalex.org/W2963929190', 'https://openalex.org/W2970641574', 'https://openalex.org/W2979826702', 'https://openalex.org/W2989743967', 'https://openalex.org/W3170305303', 'https://openalex.org/W3173190788', 'https://openalex.org/W3173210704', 'https://openalex.org/W3175218683', 'https://openalex.org/W3177314227', 'https://openalex.org/W3185948317', 'https://openalex.org/W3197319555', 'https://openalex.org/W4225934689', 'https://openalex.org/W4226404354', 'https://openalex.org/W4253028564', 'https://openalex.org/W4285602465', 'https://openalex.org/W4287887652', 'https://openalex.org/W4287888674', 'https://openalex.org/W4385245566', 'https://openalex.org/W4386566825', 'https://openalex.org/W6621543089', 'https://openalex.org/W6631190155', 'https://openalex.org/W6676023451', 'https://openalex.org/W6679436768', 'https://openalex.org/W6682631176', 'https://openalex.org/W6683204974', 'https://openalex.org/W6685322675', 'https://openalex.org/W6685952046', 'https://openalex.org/W6728274705', 'https://openalex.org/W6729448088', 'https://openalex.org/W6737479944', 'https://openalex.org/W6761205521', 'https://openalex.org/W6761551260', 'https://openalex.org/W6771915120', 'https://openalex.org/W6790724836', 'https://openalex.org/W6797816506', 'https://openalex.org/W6800845792', 'https://openalex.org/W6842565607', 'https://openalex.org/W6843395209']",2024-04-10
https://openalex.org/W4403302385,https://doi.org/10.3390/app14209184,A Modality-Enhanced Multi-Channel Attention Network for Multi-Modal Dialogue Summarization,"Integrating multi-modal data in natural language processing has opened new pathways for the enhancement of dialogue summarization. However, existing models often struggle to effectively synthesize textual, auditory, and visual inputs. This paper introduces a Modality-Enhanced Multi-Channel Attention Network (MEMA), a novel approach designed to optimize the integration and interaction of diverse modalities for dialogue summarization. MEMA leverages symmetrical embedding strategies to balance the integrity and distinctiveness of each modality, ensuring a harmonious interaction within the unified architecture. By maintaining symmetry in the processing flow, MEMA enhances the contextual richness and coherence of the generated summaries. Our model demonstrates superior performance on the Multi-modal Dialogue Summarization (MDS) dataset, particularly in generating contextually enriched abstract summaries. The results underscore MEMA’s potential to transform dialogue summarization by providing a more symmetrical and integrated understanding of multi-modal interactions, bridging the gap in multi-modal data processing, and setting a new standard for future summarization tasks.","['https://openalex.org/W2951383777', 'https://openalex.org/W2899274165', 'https://openalex.org/W2963407669', 'https://openalex.org/W3103670612', 'https://openalex.org/W2890721473', 'https://openalex.org/W3100932507', 'https://openalex.org/W4392935595', 'https://openalex.org/W2808413133', 'https://openalex.org/W3115803208', 'https://openalex.org/W2997326549', 'https://openalex.org/W2891444075', 'https://openalex.org/W3104210310', 'https://openalex.org/W4385310602', 'https://openalex.org/W3126792443', 'https://openalex.org/W3034999214', 'https://openalex.org/W4226189850', 'https://openalex.org/W4365393364', 'https://openalex.org/W4393147144', 'https://openalex.org/W6682631176', 'https://openalex.org/W2101105183', 'https://openalex.org/W1902237438', 'https://openalex.org/W2606974598', 'https://openalex.org/W6739901393', 'https://openalex.org/W6769627184', 'https://openalex.org/W4385574138', 'https://openalex.org/W3200681609', 'https://openalex.org/W4287887652', 'https://openalex.org/W4385245566', 'https://openalex.org/W4288089799']",2024-10-10
